date,region,order_number,quota_category,country,quota_limit_t,quota_allocated_t,pct_allocated,balance_remaining_t,pct_remaining,awaiting_allocation_t,validity_start,validity_end,status,scrape_status
2026-08-05,UK,058659,Other welded tubes - 26,European Union,7506.0,3338.89,44.48,4167.11,55.52,,2026-07-01,2026-09-30,Open,ok
2026-08-05,UK,058660,Other welded tubes - 26,Switzerland,273.0,0.09,0.03,272.91,99.97,,2026-07-01,2026-09-30,Open,ok
2026-08-05,UK,058661,Other welded tubes - 26,Turkey,3629.0,2938.23,80.97,690.77,19.03,,2026-07-01,2026-09-30,Open,ok
2026-08-05,UK,058662,Other welded tubes - 26,United Arab Emirates,2736.0,18.93,0.69,2717.07,99.31,,2026-07-01,2026-09-30,Open,ok
2026-08-05,UK,058663,Other welded tubes - 26,United States of America,912.0,112.05,12.29,799.95,87.71,,2026-07-01,2026-09-30,Open,ok
2026-08-05,UK,058664,Other welded tubes - 26,Residual,4081.0,4081.0,100.0,0.0,0.0,,2026-07-01,2026-09-30,Exhausted,ok
2026-08-05,UK,058665,Non-alloy and other alloy cold finished bars - 27,European Union,4952.0,2802.96,56.6,2149.04,43.4,,2026-07-01,2026-09-30,Open,ok
2026-08-05,UK,058666,Non-alloy and other alloy cold finished bars - 27,Turkey,1342.0,738.18,55.01,603.82,44.99,,2026-07-01,2026-09-30,Open,ok
2026-08-05,UK,058667,Non-alloy and other alloy cold finished bars - 27,Residual,1087.0,336.72,30.98,750.28,69.02,,2026-07-01,2026-09-30,Open,ok
2026-08-05,UK,058668,Non-alloy wire - 28,European Union,10789.0,2036.22,18.87,8752.78,81.13,,2026-07-01,2026-09-30,Open,ok
2026-08-05,UK,058669,Non-alloy wire - 28,Japan,94.0,9.59,10.2,84.41,89.8,,2026-07-01,2026-09-30,Open,ok
2026-08-05,UK,058670,Non-alloy wire - 28,United States of America,1519.0,15.81,1.04,1503.19,98.96,,2026-07-01,2026-09-30,Open,ok
2026-08-05,UK,058671,Non-alloy wire - 28,Residual,2530.0,2041.0,80.67,489.0,19.33,,2026-07-01,2026-09-30,Open,ok
2026-08-05,UK,058673,Non-alloy and other alloy hot-rolled sheets and strips (authorised use) - 1,European Union,238380.0,41349.17,17.35,197030.83,82.65,,2026-07-01,2026-09-30,Open,ok
2026-08-05,UK,058674,Non-alloy and other alloy hot-rolled sheets and strips (authorised use) - 1,India,238380.0,0.0,0.0,238380.0,100.0,,2026-07-01,2026-09-30,Open,ok
2026-08-05,UK,058675,Non-alloy and other alloy hot-rolled sheets and strips (authorised use) - 1,Residual,119190.0,1683.99,1.41,117506.01,98.59,,2026-07-01,2026-09-30,Open,ok
2026-08-06,EU,099491,Non Alloy and Other Alloy Quarto Plates - 7,United Kingdom (to Northern Ireland from other parts of the United Kingdom),5260.44,1274.5,24.23,3985.94,75.77,403.98,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099492,Stainless Hot Rolled Sheets and Strips - 8,United Kingdom (to Northern Ireland from other parts of the United Kingdom),13.35,0.0,0.0,13.35,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099493,Stainless Cold Rolled Sheets and Strips - 9,United Kingdom (to Northern Ireland from other parts of the United Kingdom),31.27,0.8,2.56,30.47,97.44,0.49,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099494,Rebars - 13,United Kingdom (to Northern Ireland from other parts of the United Kingdom),2162.48,8.62,0.4,2153.86,99.6,0.01,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099495,"Angles, Shapes and Sections of Iron or Non Alloy Steel - 17",United Kingdom (to Northern Ireland from other parts of the United Kingdom),14138.78,2097.35,14.83,12041.43,85.17,1375.64,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099496,Large welded tubes - 25.A,United Kingdom (to Northern Ireland from other parts of the United Kingdom),13.93,0.0,0.0,13.93,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099497,Non Alloy Wire - 28,United Kingdom (to Northern Ireland from other parts of the United Kingdom),190.57,32.95,17.29,157.62,82.71,1.03,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099500,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,FTA Quota – CSQ,120920.56,120920.56,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099501,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.B,FTA Quota – CSQ,106.52,0.0,0.0,106.52,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099502,Non Alloy and Other Alloy Cold Rolled Sheets - 2,FTA Quota – CSQ,33670.61,0.0,0.0,33670.61,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099503,Electrical Sheets (other than GOES) - 3.A,FTA Quota – CSQ,29.05,0.0,0.0,29.05,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099504,Electrical Sheets (other than GOES) - 3.B,FTA Quota – CSQ,4217.06,0.0,0.0,4217.06,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099505,Metallic Coated Sheets - 4.A,FTA Quota – CSQ,38881.49,38881.49,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099506,Metallic Coated Sheets - 4.B,FTA Quota – CSQ,19514.4,19514.4,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099507,Organic Coated Sheets - 5,FTA Quota – CSQ,12575.71,12575.71,100.0,0.0,0.0,24.31,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099508,Tin Mill products - 6,FTA Quota – CSQ,11254.86,0.0,0.0,11254.86,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099509,Non Alloy and Other Alloy Quarto Plates - 7,FTA Quota – CSQ,22682.31,0.0,0.0,22682.31,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099510,Stainless Hot Rolled Sheets and Strips - 8,FTA Quota – CSQ,2806.15,0.0,0.0,2806.15,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099511,Stainless Cold Rolled Sheets and Strips - 9,FTA Quota – CSQ,9935.34,0.0,0.0,9935.34,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099512,Stainless Hot Rolled Quarto Plates - 10,FTA Quota – CSQ,278.54,0.0,0.0,278.54,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099513,Non Alloy and Other Alloy Merchant Bars and Light Sections - 12,FTA Quota – CSQ,14063.24,0.0,0.0,14063.24,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099514,Rebars - 13,FTA Quota – CSQ,39700.84,39700.84,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099515,Stainless Bars and Light Sections - 14,FTA Quota – CSQ,2398.59,2398.59,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099516,Stainless Wire Rod - 15,FTA Quota – CSQ,810.14,0.0,0.0,810.14,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099517,Non Alloy and Other Alloy Wire Rod - 16,FTA Quota – CSQ,30720.34,30720.34,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099518,"Angles, Shapes and Sections of Iron or Non Alloy Steel - 17",FTA Quota – CSQ,3032.46,0.0,0.0,3032.46,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099519,Sheet Piling - 18,FTA Quota – CSQ,1234.34,0.0,0.0,1234.34,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099520,Railway Material - 19,FTA Quota – CSQ,286.0,0.0,0.0,286.0,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099521,Gas Pipes - 20,FTA Quota – CSQ,3910.55,3910.55,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099522,Hollow Sections - 21,FTA Quota – CSQ,8487.11,8487.11,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099523,Seamless Stainless Tubes and Pipes - 22,FTA Quota – CSQ,512.63,512.63,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099524,Other Seamless Tubes - 24,FTA Quota – CSQ,3052.2,0.0,0.0,3052.2,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099525,Large welded tubes - 25.A,FTA Quota – CSQ,1387.41,88.42,6.37,1298.99,93.63,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099526,Large welded tubes - 25.B,FTA Quota – CSQ,2029.75,0.0,0.0,2029.75,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099527,Other Welded Pipes - 26,FTA Quota – CSQ,4057.59,4057.59,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099528,Non-alloy and other alloy cold finished bars - 27,FTA Quota – CSQ,1491.29,0.0,0.0,1491.29,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099529,Non Alloy Wire - 28,FTA Quota – CSQ,4496.4,0.0,0.0,4496.4,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099600,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,Other countries,5564.01,5564.01,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099601,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.B,Other countries,44.89,4.43,9.87,40.46,90.13,0.43,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099602,Non Alloy and Other Alloy Cold Rolled Sheets - 2,Other countries,24933.92,24933.92,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099603,Electrical Sheets (other than GOES) - 3.A,Other countries,7.27,0.0,0.0,7.27,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099604,Electrical Sheets (other than GOES) - 3.B,Other countries,1478.75,2.11,0.14,1476.64,99.86,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099605,Metallic Coated Sheets - 4.A,Other countries,33338.76,33338.76,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099606,Metallic Coated Sheets - 4.B,Other countries,23174.68,23174.68,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099607,Organic Coated Sheets - 5,Other countries,6968.09,5328.64,76.47,1639.45,23.53,215.51,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099608,Tin Mill products - 6,Other countries,6446.51,6065.56,94.09,380.95,5.91,20.76,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099609,Non Alloy and Other Alloy Quarto Plates - 7,Other countries,18829.77,9550.0,50.72,9279.77,49.28,286.59,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099610,Stainless Hot Rolled Sheets and Strips - 8,Other countries,572.32,141.56,24.73,430.76,75.27,0.17,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099611,Stainless Cold Rolled Sheets and Strips - 9,Other countries,8442.57,5163.1,61.16,3279.47,38.84,160.7,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099612,Stainless Hot Rolled Quarto Plates - 10,Other countries,271.38,109.95,40.51,161.43,59.49,0.84,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099613,Non Alloy and Other Alloy Merchant Bars and Light Sections - 12,Other countries,11809.9,7792.72,65.98,4017.18,34.02,1680.14,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099614,Rebars - 13,Other countries,15830.59,2563.74,16.19,13266.85,83.81,1.98,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099615,Stainless Bars and Light Sections - 14,Other countries,1530.08,1251.35,81.78,278.73,18.22,37.22,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099616,Stainless Wire Rod - 15,Other countries,145.21,13.74,9.46,131.47,90.54,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099617,Non Alloy and Other Alloy Wire Rod - 16,Other countries,38481.84,1220.28,3.17,37261.56,96.83,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099618,"Angles, Shapes and Sections of Iron or Non Alloy Steel - 17",Other countries,3153.55,962.9,30.53,2190.65,69.47,0.01,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099619,Sheet Piling - 18,Other countries,85.28,85.28,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099620,Railway Material - 19,Other countries,220.46,60.92,27.63,159.54,72.37,16.14,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099621,Gas Pipes - 20,Other countries,2339.12,2271.25,97.1,67.87,2.9,6.21,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099622,Hollow Sections - 21,Other countries,7174.14,7174.14,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099623,Seamless Stainless Tubes and Pipes - 22,Other countries,774.33,774.33,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099624,Other Seamless Tubes - 24,Other countries,9824.98,5475.91,55.73,4349.07,44.27,90.07,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099625,Large welded tubes - 25.A,Other countries,666.56,241.44,36.22,425.12,63.78,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099626,Large welded tubes - 25.B,Other countries,1402.23,1402.23,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099627,Other Welded Pipes - 26,Other countries,4358.64,2951.62,67.72,1407.02,32.28,40.74,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099628,Non-alloy and other alloy cold finished bars - 27,Other countries,1838.58,1082.98,58.9,755.6,41.1,79.96,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099629,Non Alloy Wire - 28,Other countries,7072.28,7072.28,100.0,0.0,0.0,229.03,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099700,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,FTA Quota – Other countries,4271.87,4271.87,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099701,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,Brazil,42512.75,68.26,0.16,42444.49,99.84,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099702,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,Indonesia,31834.46,31834.46,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099703,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,North Macedonia,3531.91,2402.79,68.03,1129.12,31.97,68.58,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099704,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,Switzerland,5472.5,121.26,2.22,5351.24,97.78,1.51,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099705,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,United Kingdom,38481.14,2394.23,6.22,36086.91,93.78,26.66,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099706,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.B,FTA Quota – Other countries,60.94,12.02,19.72,48.92,80.28,0.26,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099707,Non Alloy and Other Alloy Cold Rolled Sheets - 2,FTA Quota – Other countries,21283.6,5119.13,24.05,16164.47,75.95,153.53,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099708,Non Alloy and Other Alloy Cold Rolled Sheets - 2,Brazil,3533.82,3533.82,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099709,Non Alloy and Other Alloy Cold Rolled Sheets - 2,Egypt,1294.54,476.16,36.78,818.38,63.22,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099710,Non Alloy and Other Alloy Cold Rolled Sheets - 2,Switzerland,745.65,316.52,42.45,429.13,57.55,1.01,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099711,Electrical Sheets (other than GOES) - 3.A,FTA Quota – Other countries,5.43,5.43,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099712,Electrical Sheets (other than GOES) - 3.B,FTA Quota – Other countries,4094.55,16.24,0.4,4078.31,99.6,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099713,Electrical Sheets (other than GOES) - 3.B,Japan,554.14,0.0,0.0,554.14,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099714,Metallic Coated Sheets - 4.A,FTA Quota – Other countries,12761.32,9775.72,76.6,2985.6,23.4,28.05,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099715,Metallic Coated Sheets - 4.A,Egypt,2943.83,173.91,5.91,2769.92,94.09,11.38,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099716,Metallic Coated Sheets - 4.A,Japan,2874.21,2803.06,97.52,71.15,2.48,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099717,Metallic Coated Sheets - 4.A,South Africa,3150.34,114.26,3.63,3036.08,96.37,59.09,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099718,Metallic Coated Sheets - 4.A,United Kingdom,11600.08,9225.3,79.53,2374.78,20.47,522.46,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099719,Metallic Coated Sheets - 4.B,FTA Quota – Other countries,22585.17,18032.26,79.84,4552.91,20.16,201.39,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099720,Metallic Coated Sheets - 4.B,Egypt,1878.7,214.35,11.41,1664.35,88.59,53.88,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099721,Metallic Coated Sheets - 4.B,Switzerland,314.48,314.48,100.0,0.0,0.0,68.49,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099722,Organic Coated Sheets - 5,FTA Quota – Other countries,1937.67,406.38,20.97,1531.29,79.03,2.09,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099723,Organic Coated Sheets - 5,North Macedonia,1831.54,1831.54,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099724,Tin Mill products - 6,FTA Quota – Other countries,5977.74,726.75,12.16,5250.99,87.84,0.01,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099725,Tin Mill products - 6,Japan,2917.88,2917.88,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099726,Tin Mill products - 6,Singapore,20.53,0.0,0.0,20.53,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099727,Non Alloy and Other Alloy Quarto Plates - 7,FTA Quota – Other countries,7414.97,274.09,3.7,7140.88,96.3,15.81,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099728,Non Alloy and Other Alloy Quarto Plates - 7,Türkiye,7007.71,6920.47,98.76,87.24,1.24,99.8,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099729,Stainless Hot Rolled Sheets and Strips - 8,FTA Quota – Other countries,427.29,20.69,4.84,406.6,95.16,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099730,Stainless Cold Rolled Sheets and Strips - 9,FTA Quota – Other countries,5554.25,580.22,10.45,4974.03,89.55,44.3,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099731,Stainless Cold Rolled Sheets and Strips - 9,Switzerland,409.05,228.66,55.9,180.39,44.1,0.57,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099732,Stainless Hot Rolled Quarto Plates - 10,FTA Quota – Other countries,271.23,0.8,0.29,270.43,99.71,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099733,Non Alloy and Other Alloy Merchant Bars and Light Sections - 12,FTA Quota – Other countries,10862.95,355.58,3.27,10507.37,96.73,50.07,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099734,Non Alloy and Other Alloy Merchant Bars and Light Sections - 12,Brazil,3046.26,194.52,6.39,2851.74,93.61,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099735,Non Alloy and Other Alloy Merchant Bars and Light Sections - 12,Egypt,2552.66,1483.14,58.1,1069.52,41.9,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099736,Rebars - 13,FTA Quota – Other countries,9574.81,0.0,0.0,9574.81,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099737,Stainless Bars and Light Sections - 14,FTA Quota – Other countries,708.72,200.27,28.26,508.45,71.74,15.65,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099738,Stainless Wire Rod - 15,FTA Quota – Other countries,145.69,54.91,37.69,90.78,62.31,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099739,Non Alloy and Other Alloy Wire Rod - 16,FTA Quota – Other countries,34610.24,5191.73,15.0,29418.51,85.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099740,Non Alloy and Other Alloy Wire Rod - 16,Korea,2833.69,149.1,5.26,2684.59,94.74,149.1,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099741,Non Alloy and Other Alloy Wire Rod - 16,Japan,1323.5,316.14,23.89,1007.36,76.11,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099742,"Angles, Shapes and Sections of Iron or Non Alloy Steel - 17",FTA Quota – Other countries,1073.81,47.54,4.43,1026.27,95.57,19.82,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099743,"Angles, Shapes and Sections of Iron or Non Alloy Steel - 17",Korea,1251.71,1.9,0.15,1249.81,99.85,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099744,Sheet Piling - 18,FTA Quota – Other countries,1445.52,53.09,3.67,1392.43,96.33,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099745,Railway Material - 19,FTA Quota – Other countries,152.35,5.68,3.73,146.66,96.27,0.13,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099746,Gas Pipes - 20,FTA Quota – Other countries,1731.37,446.73,25.8,1284.64,74.2,30.25,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099747,Hollow Sections - 21,FTA Quota – Other countries,5149.92,5149.92,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099748,Hollow Sections - 21,Switzerland,705.94,221.4,31.36,484.54,68.64,1.68,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099749,Seamless Stainless Tubes and Pipes - 22,FTA Quota – Other countries,446.75,227.71,50.97,219.04,49.03,0.04,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099750,Seamless Stainless Tubes and Pipes - 22,Japan,178.57,178.57,100.0,0.0,0.0,0.1,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099751,Other Seamless Tubes - 24,FTA Quota – Other countries,11895.7,2733.41,22.98,9162.29,77.02,52.57,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099752,Other Seamless Tubes - 24,Argentina,1258.1,255.68,20.32,1002.42,79.68,1.65,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099753,Other Seamless Tubes - 24,Singapore,110.77,0.23,0.2,110.54,99.8,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099754,Large welded tubes - 25.A,FTA Quota – Other countries,584.19,0.0,0.0,584.19,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099755,Large welded tubes - 25.B,FTA Quota – Other countries,1436.41,270.26,18.81,1166.15,81.19,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099756,Large welded tubes - 25.B,Singapore,21.07,0.0,0.0,21.07,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099757,Other Welded Pipes - 26,FTA Quota – Other countries,4282.85,2178.18,50.86,2104.67,49.14,24.97,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099758,Other Welded Pipes - 26,Singapore,11.18,11.18,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099759,Non-alloy and other alloy cold finished bars - 27,FTA Quota – Other countries,2222.43,520.75,23.43,1701.68,76.57,48.19,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099760,Non Alloy Wire - 28,FTA Quota – Other countries,8489.22,934.47,11.01,7554.75,88.99,60.4,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099801,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,Türkiye,160573.74,160573.74,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099802,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,Japan,137884.78,20325.88,14.74,117558.9,85.26,12490.52,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099803,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,India,149318.61,102959.03,68.95,46359.58,31.05,1008.08,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099804,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,Taiwan,69730.64,2493.6,3.58,67237.04,96.42,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099805,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,Ukraine,120882.35,65387.74,54.09,55494.61,45.91,164.07,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099806,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,Korea,115457.52,55593.86,48.15,59863.66,51.85,1036.74,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099807,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,Viet Nam,103743.08,23178.77,22.34,80564.31,77.66,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099808,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,Egypt,101232.21,1827.71,1.81,99404.49,98.19,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099809,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,Serbia,64523.65,23040.79,35.71,41482.86,64.29,1301.11,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099810,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,Australia,11830.05,134.81,1.14,11695.24,98.86,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099811,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,Saudi Arabia,9545.08,0.0,0.0,9545.08,100.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099812,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.A,Kazakhstan,2377.67,28.39,1.19,2349.28,98.81,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099813,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.B,United Kingdom,526.03,196.12,37.28,329.91,62.72,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099814,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.B,United States,127.34,127.34,100.0,0.0,0.0,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099815,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.B,Japan,243.93,129.65,53.15,114.28,46.85,7.94,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099816,Non Alloy and Other Alloy Hot Rolled Sheets and Strips - 1.B,China,35.59,15.18,42.66,20.41,57.34,0.0,2026-07-01,2026-09-30,,ok
2026-08-06,EU,099817,Non Alloy and Other Alloy Cold Rolled Sheets - 2,Taiwan,33586.54,44.88,0.13,33541.66,99.87,0.0,2026-07-01,2026-09-30,,ok
